filename,width,height,class,xmin,ymin,xmax,ymax
003153.jpg,500,375,person,74,123,173,238
003153.jpg,500,375,person,154,132,274,236
003153.jpg,500,375,person,358,219,478,368
003159.jpg,480,360,person,330,84,448,316
003159.jpg,480,360,person,52,97,191,294
003159.jpg,480,360,person,1,63,41,298
003160.jpg,500,375,person,383,206,500,375
003162.jpg,500,366,person,115,11,353,223
003167.jpg,500,375,person,67,36,118,287
003167.jpg,500,375,person,125,43,185,287
003167.jpg,500,375,person,1,125,69,375
003167.jpg,500,375,person,79,6,420,375
003170.jpg,500,375,person,19,121,75,259
003170.jpg,500,375,person,109,143,179,222
003170.jpg,500,375,person,146,166,190,263
003170.jpg,500,375,person,176,167,219,262
003170.jpg,500,375,person,206,171,241,258
003170.jpg,500,375,person,195,143,268,220
003172.jpg,500,334,person,43,126,192,334
003172.jpg,500,334,person,150,94,321,334
003172.jpg,500,334,person,246,60,418,334
003172.jpg,500,334,person,321,21,500,322
003173.jpg,320,217,person,118,25,202,116
003175.jpg,333,500,person,10,100,325,500
003179.jpg,500,375,person,157,131,203,196
003179.jpg,500,375,person,205,144,242,201
003181.jpg,500,375,person,2,32,270,333
003181.jpg,500,375,person,1,3,65,79
003182.jpg,495,500,person,50,14,252,422
003182.jpg,495,500,person,417,40,495,335
003185.jpg,500,375,person,231,169,316,279
003185.jpg,500,375,person,312,170,419,287
003185.jpg,500,375,person,105,73,231,375
003185.jpg,500,375,person,35,66,118,375
003187.jpg,500,332,person,181,20,264,214
003188.jpg,500,375,person,257,4,435,375
003189.jpg,458,500,person,163,54,289,284
003191.jpg,500,333,person,3,1,351,333
003193.jpg,500,332,person,222,73,300,228
003193.jpg,500,332,person,61,104,86,193
003193.jpg,500,332,person,79,104,106,197
003193.jpg,500,332,person,103,105,132,168
003196.jpg,319,480,person,103,55,272,471
003197.jpg,500,375,person,2,86,404,375
003198.jpg,500,285,person,1,44,277,285
003205.jpg,333,500,person,28,76,306,376
003206.jpg,500,375,person,157,94,218,205
003210.jpg,351,480,person,97,51,223,266
003213.jpg,500,334,person,279,1,497,138
003213.jpg,500,334,person,1,54,72,290
003217.jpg,500,385,person,288,80,322,120
003218.jpg,500,334,person,430,93,482,241
003218.jpg,500,334,person,232,95,280,224
003218.jpg,500,334,person,279,100,321,212
003218.jpg,500,334,person,83,91,115,168
003218.jpg,500,334,person,304,88,338,152
003218.jpg,500,334,person,347,85,378,198
003218.jpg,500,334,person,376,81,396,191
003218.jpg,500,334,person,455,74,483,138
003218.jpg,500,334,person,330,82,359,187
003218.jpg,500,334,person,36,88,80,245
003218.jpg,500,334,person,132,82,154,157
003218.jpg,500,334,person,11,80,47,227
003218.jpg,500,334,person,242,81,251,100
003218.jpg,500,334,person,227,73,238,91
003218.jpg,500,334,person,213,77,233,116
003218.jpg,500,334,person,199,87,211,100
003218.jpg,500,334,person,154,82,171,160
003218.jpg,500,334,person,109,84,135,157
003218.jpg,500,334,person,96,78,111,102
003218.jpg,500,334,person,1,97,17,137
003220.jpg,500,375,person,100,231,199,375
003220.jpg,500,375,person,378,237,398,288
003220.jpg,500,375,person,153,163,167,206
003220.jpg,500,375,person,220,172,233,208
003220.jpg,500,375,person,3,137,16,186
003222.jpg,500,333,person,213,29,380,224
003224.jpg,500,375,person,4,49,500,375
003225.jpg,500,375,person,429,177,478,265
003225.jpg,500,375,person,359,202,444,269
003225.jpg,500,375,person,355,213,465,359
003225.jpg,500,375,person,200,218,341,335
003225.jpg,500,375,person,232,174,309,252
003226.jpg,333,500,person,71,43,286,485
003228.jpg,500,333,person,453,112,482,175
003228.jpg,500,333,person,403,122,414,143
003228.jpg,500,333,person,302,119,312,140
003228.jpg,500,333,person,293,125,302,146
003232.jpg,320,223,person,141,22,199,132
003234.jpg,500,374,person,77,112,139,372
003234.jpg,500,374,person,117,147,165,373
003234.jpg,500,374,person,163,127,220,175
003234.jpg,500,374,person,164,137,239,374
003234.jpg,500,374,person,235,118,292,373
003234.jpg,500,374,person,282,126,366,374
003235.jpg,335,480,person,94,67,273,294
003236.jpg,500,375,person,309,267,376,340
003236.jpg,500,375,person,2,145,49,192
003237.jpg,334,500,person,130,53,256,256
003245.jpg,500,332,person,392,98,450,311
003245.jpg,500,332,person,238,91,297,316
003245.jpg,500,332,person,89,80,152,297
003247.jpg,500,375,person,261,14,380,332
003247.jpg,500,375,person,158,29,265,335
003249.jpg,500,375,person,415,1,500,167
003252.jpg,500,375,person,1,141,179,375
003252.jpg,500,375,person,33,59,188,227
003252.jpg,500,375,person,144,57,245,270
003252.jpg,500,375,person,171,29,397,375
003252.jpg,500,375,person,245,51,485,375
003253.jpg,500,430,person,1,1,500,426
003259.jpg,500,333,person,97,53,298,298
003260.jpg,326,500,person,11,58,112,449
003260.jpg,326,500,person,118,76,201,431
003260.jpg,326,500,person,187,72,261,425
003261.jpg,500,375,person,1,1,206,374
003261.jpg,500,375,person,291,201,500,375
003261.jpg,500,375,person,1,1,205,375
003263.jpg,333,500,person,1,267,155,499
003270.jpg,500,333,person,149,19,287,333
003276.jpg,500,375,person,320,69,370,171
003276.jpg,500,375,person,128,81,161,122
003276.jpg,500,375,person,159,77,188,118
003276.jpg,500,375,person,97,80,125,128
003276.jpg,500,375,person,433,48,487,212
003276.jpg,500,375,person,471,62,500,243
003276.jpg,500,375,person,417,68,443,140
003276.jpg,500,375,person,20,121,58,163
003278.jpg,500,375,person,15,26,287,284
003278.jpg,500,375,person,257,7,500,337
003280.jpg,500,333,person,107,59,494,333
003282.jpg,334,500,person,137,179,334,443
003282.jpg,334,500,person,2,19,334,500
003284.jpg,500,375,person,61,172,233,372
003289.jpg,500,375,person,134,216,150,270
003289.jpg,500,375,person,47,221,63,257
003289.jpg,500,375,person,337,211,346,243
003289.jpg,500,375,person,324,207,335,241
003290.jpg,500,332,person,181,90,230,202
003290.jpg,500,332,person,312,24,404,218
003290.jpg,500,332,person,286,80,314,106
003292.jpg,360,240,person,18,114,48,171
003292.jpg,360,240,person,46,128,74,201
003292.jpg,360,240,person,269,137,305,221
003292.jpg,360,240,person,126,44,231,240
003295.jpg,500,375,person,258,68,339,300
003295.jpg,500,375,person,111,139,284,336
003296.jpg,500,374,person,2,58,252,374
003296.jpg,500,374,person,218,58,500,374
003298.jpg,346,500,person,20,19,328,483
003301.jpg,500,333,person,97,41,271,333
003303.jpg,332,500,person,197,175,282,308
003303.jpg,332,500,person,62,162,149,304
003304.jpg,326,500,person,80,67,253,404
003305.jpg,371,500,person,146,152,221,259
003305.jpg,371,500,person,170,137,184,157
003309.jpg,500,375,person,1,135,319,320
003309.jpg,500,375,person,227,133,500,349
003311.jpg,500,375,person,398,207,411,251
003311.jpg,500,375,person,410,206,425,250
003311.jpg,500,375,person,164,143,178,171
003311.jpg,500,375,person,178,153,189,171
003311.jpg,500,375,person,236,156,246,170
003311.jpg,500,375,person,323,152,337,167
003313.jpg,500,333,person,340,4,369,87
003313.jpg,500,333,person,329,1,357,47
003313.jpg,500,333,person,283,1,315,47
003313.jpg,500,333,person,285,119,310,146
003314.jpg,500,375,person,242,64,421,314
003314.jpg,500,375,person,37,51,239,375
003320.jpg,500,333,person,333,80,490,333
003320.jpg,500,333,person,207,83,362,333
003320.jpg,500,333,person,1,71,185,333
003320.jpg,500,333,person,210,159,236,211
003320.jpg,500,333,person,180,166,196,206
003320.jpg,500,333,person,10,162,53,220
003320.jpg,500,333,person,288,136,323,181
003323.jpg,500,375,person,281,2,404,341
003323.jpg,500,375,person,107,135,249,375
003324.jpg,500,375,person,186,59,475,375
003324.jpg,500,375,person,136,123,307,330
003327.jpg,375,500,person,291,2,375,264
003327.jpg,375,500,person,133,1,195,90
003327.jpg,375,500,person,212,1,233,41
003328.jpg,500,400,person,11,4,159,397
003329.jpg,332,500,person,11,15,284,495
003331.jpg,500,333,person,346,119,358,153
003331.jpg,500,333,person,337,118,348,150
003331.jpg,500,333,person,210,153,229,168
003331.jpg,500,333,person,254,150,277,166
003335.jpg,500,375,person,187,59,380,350
003335.jpg,500,375,person,125,82,216,244
003335.jpg,500,375,person,135,184,288,296
003340.jpg,333,500,person,103,192,233,362
003341.jpg,500,375,person,26,14,147,330
003341.jpg,500,375,person,119,85,215,318
003341.jpg,500,375,person,189,94,284,315
003341.jpg,500,375,person,275,92,355,298
003341.jpg,500,375,person,316,131,422,328
003341.jpg,500,375,person,259,38,453,312
003341.jpg,500,375,person,377,27,486,273
003344.jpg,500,333,person,59,89,119,278
003346.jpg,500,375,person,47,123,143,304
003350.jpg,500,334,person,352,1,500,183
003352.jpg,336,448,person,96,44,336,448
003355.jpg,500,335,person,226,122,376,276
003360.jpg,333,500,person,40,4,312,408
003362.jpg,500,332,person,171,44,294,226
003367.jpg,500,375,person,1,174,38,253
003367.jpg,500,375,person,3,200,22,316
003368.jpg,500,333,person,21,1,500,333
003368.jpg,500,333,person,14,20,250,333
003369.jpg,500,375,person,259,212,284,310
003369.jpg,500,375,person,225,215,252,310
003373.jpg,500,375,person,176,1,330,196
003376.jpg,500,375,person,192,118,302,375
003376.jpg,500,375,person,415,192,500,324
003378.jpg,500,375,person,27,115,158,323
003378.jpg,500,375,person,91,110,273,372
003378.jpg,500,375,person,230,133,426,375
003378.jpg,500,375,person,260,93,447,374
003380.jpg,500,375,person,8,85,248,375
003380.jpg,500,375,person,245,27,500,375
003382.jpg,375,500,person,146,158,375,500
003383.jpg,360,331,person,17,12,136,331
003383.jpg,360,331,person,114,9,233,331
003383.jpg,360,331,person,212,2,347,331
003385.jpg,500,332,person,139,70,352,331
003386.jpg,500,281,person,26,52,47,102
003388.jpg,500,334,person,200,14,253,131
003388.jpg,500,334,person,109,59,171,162
003388.jpg,500,334,person,43,35,132,234
003388.jpg,500,334,person,408,40,436,114
003388.jpg,500,334,person,461,33,500,113
003388.jpg,500,334,person,232,3,458,333
003390.jpg,500,375,person,104,73,143,250
003390.jpg,500,375,person,1,71,61,375
003390.jpg,500,375,person,45,89,80,168
003391.jpg,500,375,person,120,223,187,375
003395.jpg,375,500,person,82,136,322,378
003396.jpg,500,344,person,124,50,371,279
003396.jpg,500,344,person,287,37,427,164
003397.jpg,500,375,person,232,197,334,315
003399.jpg,500,286,person,114,97,166,276
003399.jpg,500,286,person,217,130,430,286
003399.jpg,500,286,person,371,164,464,286
003399.jpg,500,286,person,464,120,493,260
003399.jpg,500,286,person,331,119,358,179
003399.jpg,500,286,person,358,151,398,192
003403.jpg,500,334,person,170,18,330,208
003406.jpg,500,375,person,341,37,458,361
003406.jpg,500,375,person,442,75,500,292
003407.jpg,500,375,person,202,104,395,374
003407.jpg,500,375,person,410,202,418,221
003407.jpg,500,375,person,28,160,181,375
003412.jpg,332,500,person,131,62,332,440
003414.jpg,500,333,person,32,123,50,163
003414.jpg,500,333,person,19,125,37,164
003414.jpg,500,333,person,79,107,100,128
003416.jpg,500,333,person,1,11,320,296
003417.jpg,500,335,person,132,222,195,280
003417.jpg,500,335,person,1,257,61,326
003418.jpg,375,500,person,253,244,354,380
003422.jpg,500,375,person,378,218,500,323
003422.jpg,500,375,person,248,121,447,262
003422.jpg,500,375,person,1,85,239,375
003423.jpg,500,374,person,331,94,497,320
003423.jpg,500,374,person,203,119,344,373
003423.jpg,500,374,person,1,77,262,374
003424.jpg,333,500,person,102,312,333,500
003424.jpg,333,500,person,95,82,269,412
003426.jpg,500,333,person,107,15,363,333
003427.jpg,500,375,person,1,1,500,374
003429.jpg,480,351,person,200,18,323,163
003431.jpg,375,500,person,11,15,373,500
003433.jpg,375,500,person,146,16,327,395
003434.jpg,500,375,person,151,97,245,375
003434.jpg,500,375,person,216,128,346,375
003434.jpg,500,375,person,327,181,415,375
003434.jpg,500,375,person,405,148,500,375
003434.jpg,500,375,person,344,138,383,194
003434.jpg,500,375,person,293,182,311,218
003435.jpg,500,334,person,255,17,500,334
003435.jpg,500,334,person,55,151,266,334
003436.jpg,500,375,person,122,92,150,135
003436.jpg,500,375,person,196,58,244,116
003450.jpg,500,388,person,183,125,266,354
003450.jpg,500,388,person,238,133,356,276
003450.jpg,500,388,person,135,168,235,285
003453.jpg,500,375,person,107,107,421,282
003454.jpg,500,375,person,192,89,380,332
003455.jpg,500,333,person,210,105,238,135
003459.jpg,500,375,person,390,114,494,319
003459.jpg,500,375,person,317,141,387,242
003459.jpg,500,375,person,1,160,140,375
003459.jpg,500,375,person,1,129,47,238
003459.jpg,500,375,person,69,107,125,191
003459.jpg,500,375,person,132,100,176,164
003459.jpg,500,375,person,132,67,160,139
003462.jpg,500,375,person,130,1,262,192
003462.jpg,500,375,person,306,2,461,101
003465.jpg,500,375,person,132,184,289,320
003466.jpg,500,375,person,177,15,445,283
003468.jpg,500,375,person,353,202,388,331
003469.jpg,500,375,person,68,26,185,358
003469.jpg,500,375,person,211,1,462,308
003470.jpg,333,500,person,66,2,295,462
003470.jpg,333,500,person,17,47,86,198
003470.jpg,333,500,person,48,36,79,127
003470.jpg,333,500,person,79,31,105,119
003470.jpg,333,500,person,91,49,107,84
003470.jpg,333,500,person,88,52,128,116
003470.jpg,333,500,person,2,82,18,194
003470.jpg,333,500,person,272,24,303,87
003470.jpg,333,500,person,299,64,322,103
003473.jpg,500,333,person,113,128,213,291
003475.jpg,500,332,person,270,161,316,285
003475.jpg,500,332,person,222,165,261,229
003475.jpg,500,332,person,1,232,53,332
003479.jpg,500,333,person,103,2,215,117
003479.jpg,500,333,person,369,1,500,332
003482.jpg,500,375,person,196,26,317,337
003482.jpg,500,375,person,146,1,360,297
003482.jpg,500,375,person,1,69,80,155
003483.jpg,500,333,person,208,104,365,330
003483.jpg,500,333,person,31,181,79,227
003483.jpg,500,333,person,1,176,18,235
003484.jpg,500,333,person,468,35,493,78
003484.jpg,500,333,person,464,29,500,159
003484.jpg,500,333,person,450,43,475,93
003484.jpg,500,333,person,405,30,433,120
003485.jpg,500,375,person,71,100,259,326
003485.jpg,500,375,person,236,102,436,316
003486.jpg,333,500,person,1,79,43,181
003486.jpg,333,500,person,201,82,233,129
003486.jpg,333,500,person,171,84,189,132
003486.jpg,333,500,person,26,89,49,111
003486.jpg,333,500,person,101,89,126,133
003486.jpg,333,500,person,150,93,174,124
003486.jpg,333,500,person,262,89,284,111
003486.jpg,333,500,person,321,93,333,111
003486.jpg,333,500,person,287,86,313,109
003487.jpg,500,375,person,267,241,380,375
003487.jpg,500,375,person,50,161,416,374
003487.jpg,500,375,person,2,144,70,375
003492.jpg,500,366,person,134,84,458,366
003492.jpg,500,366,person,39,96,143,366
003494.jpg,500,375,person,58,206,118,375
003494.jpg,500,375,person,417,206,500,375
003496.jpg,500,333,person,448,69,500,239
003496.jpg,500,333,person,235,61,437,333
003496.jpg,500,333,person,1,5,466,333
003496.jpg,500,333,person,1,34,105,155
003496.jpg,500,333,person,433,91,458,146
003496.jpg,500,333,person,344,117,390,208
003496.jpg,500,333,person,366,100,403,135
003496.jpg,500,333,person,86,90,117,131
003496.jpg,500,333,person,245,106,268,146
003496.jpg,500,333,person,265,138,287,157
003496.jpg,500,333,person,206,107,270,165
003501.jpg,500,367,person,259,76,337,342
003501.jpg,500,367,person,36,84,149,332
003503.jpg,500,334,person,1,200,35,321
003503.jpg,500,334,person,16,183,58,281
003505.jpg,500,375,person,189,84,306,293
003510.jpg,500,375,person,232,195,310,279
003512.jpg,500,333,person,249,116,269,142
003515.jpg,500,375,person,339,65,369,117
003515.jpg,500,375,person,472,95,500,146
003515.jpg,500,375,person,79,85,119,130
003515.jpg,500,375,person,100,92,111,106
003515.jpg,500,375,person,2,83,47,153
003517.jpg,500,375,person,322,77,410,340
003517.jpg,500,375,person,117,1,346,375
003518.jpg,500,333,person,66,63,366,333
003518.jpg,500,333,person,1,1,106,288
003520.jpg,335,500,person,94,33,240,222
003521.jpg,500,375,person,330,110,500,375
003521.jpg,500,375,person,147,135,328,375
003521.jpg,500,375,person,1,2,112,375
003527.jpg,375,500,person,89,266,134,365
003527.jpg,375,500,person,40,272,92,405
003527.jpg,375,500,person,41,252,89,383
003528.jpg,500,375,person,316,123,500,375
003528.jpg,500,375,person,263,24,384,341
003528.jpg,500,375,person,143,145,301,374
003528.jpg,500,375,person,35,138,162,374
003528.jpg,500,375,person,40,49,178,245
003528.jpg,500,375,person,153,44,340,346
003528.jpg,500,375,person,401,2,500,321
003529.jpg,500,333,person,94,45,334,305
003530.jpg,500,375,person,6,117,376,375
003531.jpg,212,320,person,37,62,150,223
003534.jpg,500,333,person,294,22,500,333
003534.jpg,500,333,person,161,1,389,269
003534.jpg,500,333,person,1,1,114,182
003536.jpg,500,375,person,1,98,185,375
003538.jpg,500,375,person,191,19,340,344
003539.jpg,500,375,person,294,75,432,316
003539.jpg,500,375,person,82,64,226,327
003539.jpg,500,375,person,412,78,461,201
003541.jpg,375,500,person,195,18,335,500
003541.jpg,375,500,person,34,72,222,500
003542.jpg,500,375,person,229,183,286,270
003542.jpg,500,375,person,153,180,213,279
003542.jpg,500,375,person,100,186,154,245
003542.jpg,500,375,person,61,195,138,296
003542.jpg,500,375,person,425,179,461,228
003543.jpg,500,374,person,7,55,38,134
003543.jpg,500,374,person,54,56,114,264
003543.jpg,500,374,person,112,63,138,118
003548.jpg,500,375,person,51,36,500,375
003550.jpg,333,500,person,153,16,291,500
003550.jpg,333,500,person,36,22,174,500
003553.jpg,500,375,person,109,187,120,206
003553.jpg,500,375,person,102,193,114,210
003556.jpg,357,500,person,129,5,306,453
003557.jpg,500,332,person,200,94,252,203
003558.jpg,500,374,person,345,277,407,329
003562.jpg,500,375,person,65,50,241,375
003566.jpg,375,500,person,113,133,227,340
003567.jpg,500,331,person,114,47,149,168
003567.jpg,500,331,person,184,48,344,276
003567.jpg,500,331,person,61,78,82,132
003567.jpg,500,331,person,33,81,58,134
003573.jpg,500,375,person,60,96,178,375
003573.jpg,500,375,person,160,135,274,375
003573.jpg,500,375,person,323,123,421,375
003573.jpg,500,375,person,446,92,500,375
003573.jpg,500,375,person,417,174,450,228
003575.jpg,500,375,person,20,151,266,375
003575.jpg,500,375,person,195,140,320,264
003575.jpg,500,375,person,355,117,487,282
003576.jpg,500,265,person,407,100,480,219
003576.jpg,500,265,person,126,112,157,193
003576.jpg,500,265,person,171,112,203,192
003576.jpg,500,265,person,245,111,271,143
